ShipmentID,DateKey,CustomerID,ProductID,CarrierID,VehicleID,WarehouseID,EmployeeID,RouteID,ShipmentStatus,DeliveryMode,ShippingPriority,PaymentMethod,WeatherCondition,TrafficCondition,OrderQuantity,PackageWeightKg,PackageVolumeM3,DistanceKm,ShippingCost,OrderValue,HandlingTimeHours,LoadingTimeHours,WarehouseProcessingTimeHours,FuelConsumptionLiters,PromisedDeliveryDays,ActualDeliveryDays,DeliveryTimeHours,NumPreviousDelaysCustomer,Late_Delivery
2634,20230117,2091,776,8,392,28,345.0,131,In Transit,Road,Express,COD,Clear,High,9,11.29,0.5234,525.8,1059.21,6118.12,2.27,1.99,6.54,94.51,2,1,23.8,1,0
2635,20240303,814,442,5,415,2,878.0,280,Delivered,Air,Same-Day,Credit Terms,Clear,HIGH ,21,18.68,1.1809,635.0,1443.43,780.53,0.15,0.69,2.96,97.56,1,1,24.8,1,0
2636,20240527,525,726,8,437,9,803.0,92,Cancelled,Rail,Express,COD,Storm,Low,23,116.0,1.6615,2018.9,2823.96,7807.57,1.26,1.27,2.38,212.92,4,4,103.3,1,0
2637,20240909,1897,315,8,416,18,604.0,323,Delivered,Rail,Express,Credit Terms,Rain,Medium,6,41.29,0.2418,1724.2,2562.38,4226.02,1.16,0.38,1.61,329.87,4,3,73.5,2,0
2638,20230624,2755,254,8,250,15,670.0,61,Delivered,Road,Same-Day,Prepaid,Rain,High,20,67.15,1.2059,1453.8,2098.01,6505.31,1.62,1.55,4.3,162.05,1,10,253.5,1,1
2639,20231130,445,88,10,349,18,480.0,63,Delivered,Road,Standard,Prepaid,Clear,High,12,42.16,1.4826,1631.5,2669.63,6814.82,0.34,0.67,3.65,249.78,6,5,128.4,3,0
2640,20220803,719,370,1,330,9,561.0,344,Delivered,Road,Standard,COD,Clear,Low,2,15.81,0.2076,1565.0,2589.04,1266.34,1.75,0.32,3.2,136.37,5,5,126.9,1,0
2641,20241028,2791,496,1,96,10,589.0,98,Delivered,Road,Standard,Credit Terms,Clear,Medium,22,107.39,2.3069,1753.4,2397.51,5719.16,0.2,1.99,1.38,327.74,6,6,141.0,1,0
2642,20240825,2198,327,3,236,22,825.0,182,Delivered,road,Standard,Prepaid,Clear,Low,8,60.75,0.2907,1299.0,1549.82,6175.92,1.04,0.46,3.96,134.74,5,5,132.3,3,0
2643,20230304,1809,103,5,8,6,666.0,159,Delivered,Road,Express,Prepaid,Storm,Low,15,53.52,0.3444,1219.0,2052.49,5036.8,1.32,1.12,3.27,187.51,3,3,76.5,2,0
2644,20230207,1008,353,5,183,3,739.0,276,Delivered,Road,Standard,Credit Terms,Clear,High,11,9.24,1.1154,759.9,1236.99,2714.87,2.25,1.6,3.26,135.98,3,2,47.9,1,0
2645,20240313,1405,472,9,64,19,860.0,85,Delivered,Road,Same-Day,Prepaid,Clear,Low,15,127.41,0.5752,2113.5,2547.56,3720.56,2.12,1.24,3.16,178.7,1,5,112.1,5,1
2646,20230330,568,95,10,443,18,221.0,119,Delivered,Air,Standard,Prepaid,Clear,Low,17,44.78,0.8315,589.6,757.11,5570.69,0.96,0.69,3.41,47.45,3,3,68.3,2,0
2647,20240306,2435,432,4,265,24,133.0,314,Delivered,Rail,Standard,Prepaid,Clear,Medium,8,29.46,0.7496,289.9,592.93,7206.97,2.66,1.38,4.8,42.72,2,2,49.7,0,0
2648,20220409,1505,306,10,159,20,796.0,322,Delivered,Rail,Express,Credit Terms,Rain,Medium,20,156.58,4.0945,776.0,1422.28,5071.61,0.61,1.47,2.71,90.97,2,2,44.0,1,0
2649,20221022,2392,478,3,54,9,643.0,63,In Transit,Road,Standard,Credit Terms,,Low,15,10.23,2.9057,1519.6,1797.4,3946.02,0.79,1.6,4.64,149.59,5,5,110.4,1,0
2650,20240505,2634,5,2,468,15,120.0,171,Delivered,Air,Standard,COD,Clear,High,11,71.32,0.6902,1245.4,1905.14,3413.93,1.44,0.26,5.21,234.84,5,4,92.2,1,0
2651,20241005,292,662,7,244,16,12.0,161,Delivered,Sea,Express,COD,Clear,High,9,13.47,1.5184,1137.6,1476.74,1815.99,2.18,1.16,2.6,181.94,3,2,47.7,2,0
2652,20220129,2588,320,4,497,4,347.0,180,Delivered,Road,Standard,COD,Clear,High,15,14.15,1.1729,510.8,824.82,8979.8,2.11,0.98,2.91,84.69,3,3,70.6,0,0
2653,20240503,922,329,8,113,3,6.0,183,Delivered,Road,Express,Prepaid,,High,18,55.04,2.1386,2045.4,3205.92,4386.07,3.39,1.53,1.01,339.33,4,3,69.0,0,0
2654,20220317,984,89,10,261,30,659.0,18,Returned,Road,Standard,Prepaid,Rain,Medium,10,,1.1475,1273.4,2087.7,4779.23,1.32,0.81,2.18,220.71,5,9,209.3,1,1
2655,20240807,1376,350,6,78,24,643.0,306,Delivered,Road,Express,COD,Clear,Low,18,67.91,0.8024,432.0,787.49,6518.52,4.22,1.05,4.96,69.63,2,2,49.0,0,0
2656,20221005,892,318,9,344,25,409.0,87,Delivered,Road,Standard,Prepaid,Extreme Heat,Medium,19,34.64,2.9311,1225.6,2024.45,6533.15,0.84,0.76,1.05,239.06,5,5,127.3,0,0
2657,20230202,1022,48,4,302,20,499.0,91,Delivered,Road,Standard,Prepaid,Storm,Medium,13,139.57,0.126,1490.7,2284.25,2919.4,2.17,0.86,4.63,249.02,5,4,101.6,3,0
2658,20240225,2081,463,1,352,26,624.0,284,Delivered,Road,Standard,Credit Terms,Clear,Low,11,18.58,1.1172,358.3,452.57,2625.02,1.79,1.29,1.68,42.86,2,2,47.7,0,0
2659,20240711,952,231,6,454,13,720.0,340,Delivered,Road,Express,Credit Terms,Clear,High,20,20.03,2.2232,373.0,843.57,5371.58,0.19,0.72,2.09,45.61,2,1,24.2,0,0
2660,20230331,1824,286,10,69,5,757.0,316,In Transit,Road,Standard,Prepaid,Clear,High,15,17.34,1.2249,1578.8,2330.79,9341.36,1.86,0.14,5.96,202.83,5,4,93.6,1,0
2661,20221212,1057,65,7,197,19,340.0,103,Delivered,Road,Standard,Prepaid,Rain,Medium,11,63.44,0.3941,1950.3,2185.13,2013.01,0.96,2.03,5.83,204.67,6,5,108.0,0,0
2662,20241210,976,513,8,210,2,370.0,261,Delivered,Road,Standard,COD,,High,4,29.86,0.5299,2134.7,2899.4,3290.09,1.47,1.51,3.8,450.13,7,7,159.6,1,0
2663,20241122,427,114,10,329,29,138.0,58,Delivered,Road,Express,Prepaid,Rain,High,19,77.88,3.1205,1115.3,1491.7,4328.28,1.55,0.42,3.1,194.92,3,2,45.2,4,0
2664,20230729,2592,476,8,82,19,276.0,142,Delivered,Road,Express,Prepaid,Clear,Medium,24,49.92,1.8106,1384.8,2365.75,3988.34,1.79,1.67,2.11,173.87,3,2,45.4,3,0
2665,20220127,359,342,7,46,17,580.0,89,Delivered,Road,Standard,Prepaid,Clear,Medium,13,18.77,0.7234,361.7,445.75,5887.66,1.04,0.44,2.79,39.84,2,2,47.8,1,0
2666,20241128,1662,595,9,290,22,696.0,80,Delivered,Rail,Standard,Prepaid,Fog,Medium,13,56.3,4.1398,1499.7,2245.58,3184.23,0.97,0.62,1.9,279.15,5,5,116.5,0,0
2667,20231110,781,326,4,87,13,469.0,309,Delivered,Air,Standard,Prepaid,Rain,Medium,16,20.7,0.8498,2146.9,2620.18,3912.28,1.53,1.61,0.8,378.57,7,7,161.5,1,0
2668,20230829,2965,525,6,268,20,205.0,311,Delivered,Air,Standard,Credit Terms,Extreme Heat,High,22,109.01,1.9009,2136.1,2931.75,6119.45,1.77,0.43,2.92,399.72,7,6,150.5,0,0
2669,20220504,211,749,9,2,14,269.0,54,Delivered,Road,Express,Prepaid,Clear,Medium,5,4.71,0.3244,1002.7,1083.11,5534.1,2.45,1.98,4.41,180.79,3,3,79.8,0,0
2670,20241224,1278,208,5,258,7,435.0,130,Delivered,Road,Standard,Prepaid,Clear,High,11,35.46,0.706,1488.7,1506.45,3095.0,1.14,1.06,1.9,252.35,5,5,119.2,0,0
2671,20240227,1531,96,9,459,6,420.0,12,Delivered,Road,Express,COD,Clear,Medium,20,92.81,2.8563,1423.8,2379.47,3233.29,0.89,0.64,2.4,188.77,3,2,47.0,1,0
2672,20220827,2961,486,8,198,5,839.0,290,Delivered,air,Standard,Prepaid,Rain,Medium,24,128.12,2.4291,2063.9,2137.61,4763.84,2.03,1.21,3.05,,7,7,169.8,1,0
2673,20230203,460,120,4,43,28,494.0,103,In Transit,Road,Standard,Credit Terms,Rain,High,10,186.46,0.7315,2012.0,2731.41,7033.66,1.7,1.48,2.6,307.66,7,6,140.3,1,0
2674,20230112,2499,176,7,73,11,719.0,210,Delivered,Rail,Standard,COD,Clear,High,21,29.41,1.487,455.1,820.47,4430.6,1.36,0.35,2.84,64.9,3,2,49.9,1,0
2675,20240812,203,601,5,342,17,186.0,191,Delivered,Road,Same-Day,Prepaid,Rain,High,20,1.35,1.5644,599.8,1120.71,3592.47,1.62,0.9,1.85,125.77,1,1,23.7,1,0
2676,20230606,871,548,4,20,6,220.0,70,Returned,Road,Express,Prepaid,Clear,Low,20,82.37,1.7294,939.4,1398.82,4001.62,1.37,0.62,2.31,130.42,3,2,45.7,1,0
2677,20240814,2512,18,7,59,12,661.0,125,Cancelled,Road,Express,Prepaid,Rain,Medium,8,49.05,1.5704,2133.5,3433.97,5573.8,1.16,1.73,3.92,261.97,4,3,76.2,2,0
2678,20240124,1131,472,2,16,15,366.0,39,Delivered,Rail,Express,Credit Terms,Clear,Low,9,65.15,,2026.6,2403.83,5638.06,0.66,1.45,4.69,319.46,4,8,176.3,2,1
2679,20230208,1763,521,7,384,29,547.0,57,Delivered,Rail,Express,Prepaid,Rain,Medium,18,5.16,1.473,1362.1,1656.17,5954.04,1.05,0.83,2.31,237.79,3,11,239.1,3,1
2680,20230321,1175,258,2,74,27,349.0,297,Delivered,road,Express,Credit Terms,Clear,Medium,13,11.76,0.9742,585.8,1146.06,4707.74,0.07,0.96,3.03,107.34,2,1,25.1,2,0
2681,20240606,2696,599,5,495,17,60.0,128,Delivered,Road,Express,Prepaid,Clear,Low,14,102.29,0.5908,887.8,1833.59,5788.57,0.71,1.0,0.3,156.63,2,1,24.3,0,0
2682,20230702,277,577,8,475,10,327.0,159,Delivered,Road,Express,Prepaid,Rain,Low,10,25.01,0.826,1308.5,1701.04,662.17,1.29,1.5,5.47,214.84,3,2,51.3,0,0
2683,20240117,2951,504,7,368,5,451.0,243,Delivered,Air,Same-Day,Prepaid,Clear,Low,16,49.01,2.8251,1382.9,2097.56,4073.49,1.53,1.5,0.24,175.15,1,1,25.1,0,0
2684,20220515,703,201,4,302,29,524.0,308,Delivered,Road,Express,Prepaid,Clear,Medium,22,22.13,0.5454,668.5,1292.57,1882.85,1.16,0.56,2.2,107.02,2,2,50.8,0,0
2685,20230413,1781,231,5,66,21,243.0,153,Delivered,Road,Express,COD,Rain,Low,23,18.24,2.4328,540.9,790.33,2222.65,1.9,1.06,,47.77,2,1,23.2,1,0
2686,20230925,785,438,3,246,11,408.0,305,Cancelled,Road,Standard,Prepaid,Clear,Medium,3,6.24,0.279,2053.9,2090.64,4068.8,0.88,1.43,4.17,342.38,7,6,139.2,0,0
2687,20230112,2388,83,5,256,30,800.0,201,Delivered,Sea,Standard,Prepaid,Clear,Medium,18,112.39,0.937,1797.7,16238.25006374586,10167.63,0.93,1.29,1.52,299.18,6,6,141.1,1,0
2688,20240718,2114,329,10,81,21,453.0,18,Delivered,Rail,Standard,COD,Extreme Heat,Low,11,29.88,1.2402,1143.0,1460.33,2834.4,0.87,1.49,2.99,205.42,4,4,88.4,0,0
2689,20220819,479,796,9,143,25,406.0,332,Delivered,Rail,Standard,Prepaid,Rain,Medium,12,30.7,0.5953,1389.8,1258.89,2516.02,1.9,1.16,2.79,223.51,5,11,248.7,0,1
2690,20240720,740,514,1,153,8,282.0,92,Returned,Road,Standard,Prepaid,Clear,Medium,22,120.49,1.9303,2245.4,2858.38,5817.3,1.52,1.59,4.14,424.21,7,6,137.9,1,0
2691,20220311,2096,688,2,272,12,130.0,262,Delivered,Rail,Express,Prepaid,Fog,Low,23,85.95,0.7853,81.0,593.59,1922.19,1.42,0.75,3.39,10.22,1,1,24.4,0,0
2692,20230414,1508,260,1,37,13,866.0,305,Delivered,Road,Express,Prepaid,Extreme Heat,Medium,15,74.58,0.2157,2219.0,3085.06,4291.11,2.23,0.68,0.07,,4,4,107.6,2,0
2693,20230722,1649,585,5,49,25,600.0,282,Delivered,Road,Standard,Prepaid,Rain,Medium,11,57.28,3.3509,1371.8,1816.64,7251.56,1.04,1.05,1.72,128.31,5,4,89.2,1,0
2694,20221005,1100,589,9,406,26,139.0,214,Delivered,Road,Standard,Prepaid,Fog,Medium,3,5.64,0.3624,494.7,516.44,1205.64,0.91,1.65,2.44,50.47,3,3,70.5,2,0
2695,20230815,2030,150,6,454,15,238.0,101,Delivered,Rail,Standard,Prepaid,Extreme Heat,Low,4,13.98,0.1656,1874.6,2990.04,3071.05,1.61,1.27,4.97,285.97,6,6,146.9,2,0
2696,20240914,2788,177,3,281,19,795.0,227,Delivered,Rail,Same-Day,COD,Clear,High,23,85.32,0.6508,457.6,1501.23,5323.84,2.32,0.9,3.99,80.88,1,1,23.9,1,0
2697,20230502,315,345,4,105,13,864.0,179,Delivered,Road,Standard,Prepaid,Rain,High,7,3.89,0.8233,2193.5,3557.31,4642.71,1.64,0.99,3.13,335.41,7,15,388.4,2,1
2698,20230814,2081,510,1,200,12,488.0,232,Delivered,Road,Express,Prepaid,Clear,Low,21,51.08,2.2291,2016.9,2611.92,4017.36,1.02,1.08,3.08,175.76,4,3,74.8,1,0
2699,20241107,2808,568,4,292,17,32.0,121,Delivered,Air,Standard,COD,Fog,High,22,43.98,3.1248,1665.8,1637.01,1883.62,0.59,0.7,3.38,302.29,6,6,147.0,0,0
2700,20241009,666,782,4,385,28,742.0,241,In Transit,Rail,Standard,COD,Storm,Low,10,15.58,0.1222,739.4,1229.88,4380.41,1.2,1.8,2.84,82.76,3,3,78.6,1,0
2701,20220116,1253,82,3,257,3,119.0,170,Delivered,Rail,Standard,COD,Clear,High,5,12.55,0.1176,340.3,627.52,5682.99,4.1,1.15,2.78,43.42,2,1,22.9,2,0
2702,20240306,1701,513,3,322,9,570.0,340,Delivered,Road,Standard,COD,Rain,Low,15,115.97,2.3595,402.1,1120.07,5145.22,0.76,0.79,2.5,39.37,3,3,73.6,0,0
2703,20240720,2328,766,3,448,8,894.0,40,Delivered,Air,Standard,Prepaid,Rain,High,2,4.69,0.0331,1002.9,954.26,7303.01,1.47,0.26,1.55,150.31,4,3,75.1,0,0
2704,20241029,2062,136,2,270,18,27.0,254,Delivered,Air,Standard,Prepaid,Rain,Medium,22,61.08,4.3642,1797.7,2296.39,6378.01,1.67,0.88,3.48,184.83,6,5,120.0,1,0
2705,20240527,2972,765,2,422,18,854.0,182,Delivered,Road,Express,Prepaid,Clear,Low,24,66.78,1.501,1368.0,1782.78,6331.12,0.82,0.91,2.95,154.33,3,2,49.7,3,0
2706,20220401,1672,674,10,9,28,57.0,202,Delivered,Rail,Same-Day,COD,Clear,Medium,21,38.98,1.262,495.3,1384.73,6526.0,1.75,1.36,3.97,60.87,1,1,24.5,1,0
2707,20240411,2620,121,7,489,4,55.0,185,Delivered,Air,Express,Prepaid,Rain,Low,19,62.53,1.5771,2137.1,2238.62,7901.31,0.87,1.41,3.97,172.41,4,10,243.7,1,1
2708,20240714,1560,170,7,291,22,505.0,48,Delivered,Rail,Standard,Prepaid,Fog,Low,8,7.4,0.753,2044.1,2080.53,4278.18,0.93,0.8,1.62,180.14,7,7,168.4,1,0
2709,20230730,936,158,4,385,13,342.0,202,Delivered,Road,Same-Day,COD,Fog,Medium,23,24.68,2.2055,542.0,1408.76,910.91,1.82,0.48,2.01,50.12,1,1,24.7,0,0
2710,20220123,2023,74,2,270,2,218.0,147,Delivered,Road,Standard,COD,Clear,Low,12,10.07,0.1658,1418.9,2281.2,4636.12,1.12,0.64,4.03,211.3,5,5,121.1,0,0
2711,20220728,1206,292,5,188,25,847.0,83,Delivered,Road,Express,Prepaid,Rain,High,11,36.66,1.6771,456.6,719.68,3777.95,1.73,0.27,2.96,54.66,2,2,48.0,0,0
2712,20221029,1974,354,4,234,1,344.0,324,Delivered,Road,Standard,Prepaid,Clear,Low,17,199.49,1.7473,498.4,1352.39,6257.19,1.12,0.55,1.05,87.47,3,2,51.1,3,0
2713,20240803,1946,361,3,7,27,244.0,78,Delivered,Road,Standard,Prepaid,Rain,High,3,11.95,0.3093,1305.3,1293.86,7054.32,1.68,1.24,,259.93,5,11,268.9,0,1
2714,20220518,222,667,8,82,9,691.0,148,Delivered,Rail,Standard,COD,Clear,High,13,69.91,5.9967,1626.2,16367.299233016643,5193.83,1.57,0.61,3.75,234.69,6,9,238.0,3,1
2715,20240327,1615,353,3,236,6,774.0,129,Delivered,Road,Standard,COD,Fog,Medium,11,9.15,1.05,1777.7,1556.39,2486.61,1.18,0.74,2.84,340.01,6,12,276.3,0,1
2716,20220716,41,154,8,82,10,590.0,159,Delivered,Road,Standard,Prepaid,Fog,Low,2,5.15,0.175,1279.2,1539.9,5218.0,2.31,2.01,4.92,177.25,5,4,84.7,2,0
2717,20240701,1231,551,2,173,29,470.0,189,Delivered,Road,Express,Prepaid,Clear,Medium,9,60.67,0.5093,1981.9,2491.87,6956.41,1.59,0.94,3.22,,4,3,72.5,2,0
2718,20220113,1972,513,5,258,25,380.0,221,Delivered,Road,Standard,COD,Fog,Low,12,,1.8152,1353.2,1852.39,1861.55,1.01,1.05,1.94,159.89,5,11,275.4,0,1
2719,20220916,1961,377,7,59,15,727.0,118,Delivered,Rail,Express,Prepaid,Clear,LOW,16,75.15,0.2204,757.1,1165.2,2541.37,2.39,1.36,3.76,101.36,2,1,23.9,2,0
2720,20220422,311,515,7,482,11,585.0,122,Delivered,Rail,Standard,COD,Clear,Medium,12,37.13,0.1708,1032.5,1063.82,6398.12,3.52,2.42,3.3,172.73,4,3,63.6,3,0
2721,20230831,2729,148,10,317,5,598.0,248,In Transit,Rail,Standard,Prepaid,Extreme Heat,Low,7,19.33,1.1603,1643.1,2048.72,3894.61,0.87,0.85,3.27,188.77,6,5,114.7,0,0
2722,20240506,2214,624,5,26,16,890.0,245,Delivered,Road,Standard,Prepaid,Storm,High,23,112.44,5.9892,878.1,1073.36,7294.59,0.97,1.05,4.21,103.63,4,3,76.4,1,0
2723,20230401,929,209,4,497,23,724.0,205,Delivered,Road,Same-Day,Credit Terms,Storm,High,12,35.86,0.9325,1601.1,2050.59,8783.64,1.03,1.14,,324.71,1,1,24.3,0,0
2724,20230808,1350,39,8,179,4,697.0,182,Returned,Sea,Standard,COD,Rain,Medium,6,44.97,0.4071,1294.0,2174.08,5355.96,1.11,0.74,3.28,161.3,5,4,100.4,4,0
2725,20231203,386,329,1,200,3,310.0,40,Delivered,Road,Express,Credit Terms,Clear,Medium,15,44.65,1.5559,936.4,1553.55,4860.91,1.15,0.47,5.07,161.45,3,3,68.2,1,0
2726,20230514,1088,193,5,370,24,700.0,199,Returned,Road,Standard,Prepaid,Rain,Medium,23,40.71,2.7106,890.5,1547.12,3246.99,3.23,1.92,7.42,102.96,4,3,77.0,2,0
2727,20240404,2028,416,9,64,22,887.0,79,Delivered,Rail,Standard,Prepaid,Clear,Low,11,22.36,0.8935,404.0,578.62,3994.23,0.43,0.66,1.34,65.42,3,2,42.7,0,0
2728,20221108,2647,372,3,484,13,634.0,26,Delivered,Road,Express,Credit Terms,Clear,Medium,11,20.47,0.4882,476.3,1012.05,1576.42,1.94,0.32,2.86,42.46,2,2,50.8,2,0
2729,20220710,1769,739,5,258,21,356.0,212,Delivered,Rail,Standard,COD,Clear,Medium,3,11.75,0.7214,74.2,190.62,4617.58,2.18,0.51,4.82,7.4,2,1,25.4,0,0
2730,20220725,849,334,2,425,16,13.0,184,Delivered,Sea,Same-Day,COD,Storm,Low,5,36.81,0.2612,575.7,1260.58,801.87,1.71,0.62,3.93,99.93,1,6,143.3,0,1
2731,20220710,2717,77,10,311,20,35.0,187,Cancelled,Road,Express,Prepaid,Clear,Medium,4,12.87,0.0374,1104.7,1433.42,2753.88,1.22,0.72,2.22,195.66,3,2,48.2,2,0
2732,20220211,1633,411,9,487,6,277.0,257,Delivered,Road,Standard,COD,Storm,Low,14,16.91,0.8218,1260.6,1248.32,4694.9,0.93,1.17,2.13,158.22,5,4,91.9,0,0
2733,20220217,2228,644,8,461,25,692.0,119,Delivered,road,Standard,COD,Rain,Low,15,103.56,4.6717,516.3,969.83,6182.21,1.49,1.12,3.33,54.7,3,2,48.2,1,0
2734,20220227,2126,213,2,462,24,91.0,118,Delivered,Road,Standard,Credit Terms,Clear,High,13,17.57,1.1411,742.2,916.63,5944.84,1.45,0.98,2.16,158.9,3,3,72.0,3,0
2735,20220622,1192,249,5,53,25,196.0,61,Delivered,Road,Standard,COD,Storm,High,4,6.54,0.7474,1432.5,2331.26,2393.24,1.4,1.21,1.98,179.9,5,10,255.1,0,1
2736,20231127,62,145,3,500,6,330.0,27,Delivered,Sea,Standard,Prepaid,Clear,Medium,3,0.22,0.7491,761.0,1194.3,3526.97,0.52,0.47,1.9,139.57,3,2,49.1,0,0
2737,20220921,1900,582,10,23,14,84.0,323,Delivered,Road,Same-Day,Prepaid,Clear,High,1,1.33,0.0709,1627.3,1766.88,5539.93,2.58,1.43,4.39,365.22,1,8,182.5,3,1
2738,20231003,2676,134,10,81,9,533.0,101,Delivered,Road,Standard,COD,Clear,Low,13,37.31,0.7096,1744.6,2204.09,5729.97,1.52,0.91,,176.33,6,5,128.9,0,0
2739,20220321,2588,207,8,393,16,617.0,158,Delivered,Rail,Standard,COD,Storm,Medium,12,119.75,1.9134,2019.5,2930.38,13107.53,0.7,0.67,2.01,184.93,7,7,177.0,0,0
2740,20240527,2580,70,7,377,13,24.0,318,In Transit,Rail,Same-Day,COD,Extreme Heat,Low,5,5.11,0.3791,609.7,1008.65,6113.75,2.87,1.06,0.05,98.31,1,1,24.7,0,0
2741,20230125,1043,309,3,448,13,702.0,75,Delivered,Rail,Express,COD,Clear,Medium,18,47.97,1.1584,1785.1,2333.73,5109.37,2.37,1.08,2.5,,4,11,253.8,2,1
2742,20230429,2717,695,1,493,28,116.0,62,Delivered,Sea,Standard,Prepaid,Rain,Medium,9,47.12,0.6311,1011.6,1576.56,1104.04,2.95,0.85,3.33,168.14,4,10,244.5,1,1
2743,20240110,42,355,9,379,19,570.0,253,In Transit,Air,Standard,Prepaid,Fog,Medium,10,46.54,0.9108,1830.0,2195.08,6335.61,0.49,2.1,3.72,347.52,6,13,298.3,0,1
2744,20241229,950,95,3,216,29,51.0,125,Delivered,Road,Express,Credit Terms,Clear,Low,3,6.65,0.1509,2112.2,2159.23,2681.84,2.16,0.7,,283.82,4,4,99.4,0,0
2745,20240519,1880,601,3,404,16,,90,Delivered,Road,Standard,COD,Rain,Low,14,0.71,0.8623,1534.0,15332.216496884565,2291.43,1.49,1.92,2.25,260.07,5,4,93.6,2,0
2746,20230316,934,285,3,54,23,570.0,273,Delivered,Road,Express,COD,Clear,Medium,17,105.55,0.1151,600.7,1426.82,10309.67,1.76,0.74,3.99,61.58,2,1,22.6,1,0
2747,20230115,78,134,4,20,9,189.0,93,Delivered,Road,Standard,Prepaid,Rain,High,13,36.92,0.58,1302.9,1722.97,3890.46,0.49,1.53,4.6,268.87,5,5,123.9,1,0
2748,20230107,524,16,4,483,15,665.0,2,Delivered,Road,Express,Prepaid,Clear,Medium,8,55.12,0.7088,2081.4,2962.12,3231.22,1.54,1.16,3.61,251.6,4,3,75.0,2,0
2749,20220402,2813,278,3,474,13,282.0,290,Delivered,Rail,Express,Credit Terms,Rain,LOW,6,21.34,1.5657,2064.9,2195.21,7626.24,0.9,0.26,2.64,166.22,4,3,69.2,0,0
2750,20230106,1285,126,2,152,23,797.0,340,Cancelled,Road,Standard,COD,Rain,High,6,3.91,0.3312,415.4,711.76,3020.9,0.88,0.49,1.87,,3,3,67.4,2,0
2751,20240412,505,423,8,341,17,620.0,318,Delivered,Road,Standard,Prepaid,Clear,Medium,20,,0.6649,579.8,990.36,5349.35,1.85,0.99,4.42,,3,3,74.9,3,0
2752,20221030,1858,346,10,23,10,314.0,41,Delivered,Road,Express,Prepaid,Storm,High,14,23.7,1.5684,604.1,1067.07,3515.34,1.75,1.24,2.26,103.1,2,9,206.7,2,1
2753,20230305,1123,527,2,465,25,54.0,164,Delivered,Road,Standard,Credit Terms,Clear,Low,20,25.24,3.5574,350.7,515.18,4345.54,0.67,1.13,1.82,56.85,2,1,23.8,1,0
2754,20220317,1180,220,6,262,24,680.0,310,Delivered,Road,Express,COD,Clear,Low,14,6.83,1.0807,958.0,1343.42,6023.15,2.72,1.48,2.1,82.36,3,2,48.8,1,0
2755,20221003,2839,61,5,258,5,776.0,222,Delivered,Road,Express,Credit Terms,Clear,Medium,18,32.97,0.6293,640.3,1159.24,4281.38,2.55,0.52,1.93,58.99,2,2,47.5,0,0
2756,20220317,1629,92,5,224,12,415.0,105,Delivered,Air,Same-Day,Prepaid,Clear,Low,22,80.88,3.1082,1161.1,2434.96,6197.2,0.75,1.08,4.51,183.29,1,1,24.3,1,0
2757,20230531,240,76,8,408,17,867.0,127,Delivered,Road,Standard,Credit Terms,Clear,Medium,4,17.85,0.1012,2227.9,3590.13,2831.64,1.44,1.09,3.59,240.9,7,7,154.1,0,0
2758,20221122,2827,215,8,431,27,362.0,110,In Transit,Rail,Same-Day,COD,Extreme Heat,High,14,35.05,1.6775,1977.9,3043.4,7158.73,1.58,1.16,4.36,306.46,1,7,176.4,0,1
2759,20241128,14,575,1,435,29,797.0,222,Delivered,Road,Standard,COD,Clear,Medium,24,28.37,0.3518,733.3,1107.7,1542.85,0.8,1.2,1.03,131.99,3,3,73.5,0,0
2760,20231009,2061,438,9,433,8,118.0,229,Delivered,Road,Standard,Credit Terms,Clear,Medium,15,40.8,1.3903,939.0,1197.05,3367.59,1.42,1.01,3.84,156.37,4,4,87.1,3,0
2761,20230213,311,293,1,96,13,382.0,255,Delivered,Road,Express,COD,Extreme Heat,Medium,13,78.44,0.3939,2080.4,2168.09,3606.47,1.32,1.46,4.93,294.49,4,3,72.9,1,0
2762,20230813,816,191,5,429,5,661.0,98,Delivered,Air,Express,Prepaid,Clear,High,19,45.99,1.6418,1725.6,1917.46,2951.17,0.44,2.08,1.79,230.98,4,8,185.5,2,1
2763,20241117,2959,133,1,27,3,475.0,253,Delivered,Road,Express,COD,Extreme Heat,Low,11,6.81,2.0321,1813.1,2567.78,5966.85,2.45,0.88,4.63,300.11,4,4,96.9,1,0
2764,20220717,506,117,7,388,11,486.0,154,Delivered,road,Same-Day,Prepaid,Clear,Medium,8,16.16,1.4787,1007.7,12918.889126085078,2046.99,2.11,1.24,3.67,,1,1,22.6,0,0
2765,20221005,2916,211,5,203,26,463.0,15,Delivered,Rail,Express,Credit Terms,Clear,High,12,6.93,1.9559,1788.1,2506.25,2701.67,1.89,0.96,2.72,349.6,4,3,68.3,3,0
2766,20230821,878,400,2,396,13,92.0,274,Delivered,Road,Express,Prepaid,Clear,Medium,8,25.66,0.2628,306.3,771.91,4332.35,1.37,0.52,3.53,50.86,2,1,24.0,1,0
2767,20220426,1154,479,4,116,7,538.0,35,In Transit,Road,Standard,Credit Terms,Clear,High,13,102.23,0.6153,2239.4,3944.55,5079.1,1.5,1.5,,460.36,7,7,179.4,2,0
2768,20230724,2813,757,3,269,8,16.0,4,Delivered,Road,Standard,Credit Terms,Clear,Medium,13,57.4,1.5909,1904.7,3073.34,5287.01,1.53,1.08,2.56,279.36,6,5,111.7,2,0
