CustomerID,CustomerName,Segment,LocationID,RegistrationDate,CustomerTier
2545,Customer_02545,wholesale,4,2018-07-19,Bronze
2546,Customer_02546,retail,21,2021-01-02,Silver
2547,Customer_02547,SME,18,2017-12-21,Gold
2548,Customer_02548,Retail,22,2019-11-03,Silver
2549,Customer_02549,Retail,3,2020-09-06,Gold
2550,Customer_02550,Retail,6,2021-01-31,Silver
2551,Customer_02551,Wholesale,22,2020-07-03,Silver
2552,Customer_02552,Retail,2,2021-11-06,Silver
2553,Customer_02553,Wholesale,13,2019-03-02,Gold
2554,Customer_02554,SME,11,2019-02-05,Gold
2555,Customer_02555,Retail,24,2019-04-06,Gold
2556,Customer_02556,Wholesale,22,2019-10-01,Bronze
2557,Customer_02557,Retail,23,2020-07-06,Silver
2558,Customer_02558,Retail,8,2019-01-12,Gold
2559,Customer_02559,Retail,15,2018-06-04,Bronze
2560,Customer_02560,Retail,18,2021-08-23,Gold
2561,Customer_02561,Wholesale,25,2020-06-06,Bronze
2562,Customer_02562,Wholesale,1,2017-11-30,Bronze
2563,Customer_02563,Enterprise,25,2018-06-19,Gold
2564,Customer_02564,Wholesale,9,2017-12-02,Bronze
2565,Customer_02565,Wholesale,4,2021-04-02,Silver
2566,Customer_02566,Retail,16,2020-02-04,Silver
2567,Customer_02567,Retail,20,2021-06-20,Gold
2568,Customer_02568,Retail,4,2018-06-12,Silver
2569,Customer_02569,Wholesale,2,2019-11-15,Silver
2570,Customer_02570,SME,23,2021-01-01,Gold
2571,Customer_02571,Retail,24,2021-08-19,Silver
2572,Customer_02572,Wholesale,4,2018-12-22,Platinum
2573,Customer_02573,enterprise,23,2018-09-02,Gold
2574,Customer_02574,SME,23,2018-05-24,Silver
2575,Customer_02575,Wholesale,25,2018-01-05,Platinum
2576,Customer_02576,Wholesale,6,2018-08-29,Silver
2577,Customer_02577,Wholesale,15,2018-10-10,Bronze
2578,Customer_02578,SME,25,2018-09-02,Bronze
2579,Customer_02579,Retail,23,2017-11-25,Silver
2580,Customer_02580,SME,16,2020-02-07,Bronze
2581,Customer_02581,Retail,5,2018-11-21,Silver
2582,Customer_02582,SME,3,2018-08-21,Silver
2583,Customer_02583,Retail,7,2021-07-11,Silver
2584,Customer_02584,Retail,2,2019-03-02,Bronze
2585,Customer_02585,Retail,5,2020-08-11,Gold
2586,Customer_02586,Retail,2,2021-06-17,Silver
2587,Customer_02587,Retail,20,2021-04-21,Bronze
2588,Customer_02588,Retail,15,2021-07-14,Silver
2589,Customer_02589,Retail,13,2018-04-26,Silver
2590,Customer_02590,Retail,21,2018-11-01,Silver
2591,Customer_02591,Enterprise,11,2021-08-01,Silver
2592,Customer_02592,SME,11,2019-06-08,Bronze
2593,Customer_02593,Wholesale,6,2019-04-17,Gold
2594,Customer_02594,Retail,12,2019-11-14,Silver
2595,Customer_02595,Retail,5,2019-07-07,Bronze
2596,Customer_02596,SME,15,2018-04-12,Gold
2597,Customer_02597,Retail,25,2019-11-15,Silver
2598,Customer_02598,Retail,14,2019-04-18,Silver
2599,Customer_02599,SME,8,2019-08-29,Silver
2600,Customer_02600,SME,18,2020-05-17,Silver
2601,Customer_02601,Retail,21,2018-05-06,Silver
2602,Customer_02602,Wholesale,12,2020-04-21,Bronze
2603,Customer_02603,Retail,7,2018-09-20,Bronze
2604,Customer_02604,Enterprise,18,2019-07-09,Platinum
2605,Customer_02605,Retail,5,2019-03-11,Silver
2606,Customer_02606,Retail,25,2018-11-18,Silver
2607,Customer_02607,Wholesale,8,2018-12-25,Bronze
2608,Customer_02608,Retail,9,2019-09-08,Gold
2609,Customer_02609,Wholesale,19,2019-06-23,Bronze
2610,Customer_02610,Retail,1,2019-11-30,Bronze
2611,Customer_02611,SME,6,2020-08-11,Bronze
2612,Customer_02612,SME,4,2019-01-07,Gold
2613,Customer_02613,retail,10,2018-05-24,Silver
2614,Customer_02614,Enterprise,14,2019-02-09,Bronze
2615,Customer_02615,Retail,5,2018-10-31,Bronze
2616,Customer_02616,retail,9,2018-08-05,Silver
2617,Customer_02617,Retail,20,2020-06-29,Silver
2618,Customer_02618,SME,24,2021-09-30,Silver
2619,Customer_02619,SME,1,2020-08-13,Bronze
2620,Customer_02620,SME,16,2018-11-26,Gold
2621,Customer_02621,SME,1,2018-08-27,Platinum
2622,Customer_02622,SME,14,2019-11-23,Silver
2623,Customer_02623,Retail,22,2018-10-22,Bronze
2624,Customer_02624,SME,20,2021-09-11,Silver
2625,Customer_02625,Wholesale,6,2019-05-11,Bronze
2626,Customer_02626,Retail,7,2019-03-20,Bronze
2627,Customer_02627,Wholesale,20,2019-12-02,Bronze
2628,Customer_02628,Retail,21,2019-01-23,Platinum
2629,Customer_02629,Retail,8,2019-12-26,Silver
2630,Customer_02630,Retail,1,2019-11-08,Gold
2631,Customer_02631,Retail,12,2019-07-11,Silver
2632,Customer_02632,Retail,16,2018-09-29,Silver
2633,Customer_02633,SME,12,2020-12-24,Bronze
2634,Customer_02634,Wholesale,24,2020-10-08,Silver
2635,Customer_02635,Wholesale,21,2020-04-13,Bronze
2636,Customer_02636,Retail,20,2021-03-05,Silver
2637,Customer_02637,Retail,1,2020-08-18,Bronze
2638,Customer_02638,Retail,22,2020-07-24,Silver
2639,Customer_02639,SME,19,2020-09-17,Silver
2640,Customer_02640,Retail,10,2020-04-26,Bronze
2641,Customer_02641,Enterprise,15,2019-12-06,Bronze
2642,Customer_02642,Enterprise,21,2019-02-23,Platinum
2643,Customer_02643,Wholesale,23,2020-10-04,Bronze
2644,Customer_02644,sme,14,2018-07-13,Bronze
2645,Customer_02645,Retail,2,2020-01-13,Bronze
2646,Customer_02646,SME,16,2019-01-16,Silver
2647,Customer_02647,Enterprise,18,2021-07-13,Silver
2648,Customer_02648,Enterprise,2,2021-04-16,Bronze
2649,Customer_02649,Wholesale,21,2020-02-21,Silver
2650,Customer_02650,SME,6,2020-07-01,Silver
2651,Customer_02651,SME,23,2019-12-19,Bronze
2652,Customer_02652,Retail,14,2021-05-09,Platinum
2653,Customer_02653,SME,9,2020-01-22,Platinum
2654,Customer_02654,Enterprise,2,2019-03-08,Bronze
2655,Customer_02655,Retail,1,2019-01-05,Bronze
2656,Customer_02656,SME,19,2020-12-25,Bronze
2657,Customer_02657,Retail,10,2020-08-03,Bronze
2658,Customer_02658,Wholesale,22,2019-11-05,Silver
2659,Customer_02659,Retail,6,2019-11-17,Silver
2660,Customer_02660,Retail,24,2018-10-02,Silver
2661,Customer_02661,SME,24,2020-05-26,Bronze
2662,Customer_02662,Retail,3,2019-04-01,Bronze
2663,Customer_02663,Retail,17,2018-05-17,Platinum
2664,Customer_02664,Retail,24,2020-10-11,Platinum
2665,Customer_02665,Retail,9,2018-08-16,Bronze
2666,Customer_02666,SME,2,2020-08-20,Silver
2667,Customer_02667,SME,22,2020-08-18,Silver
2668,Customer_02668,Retail,12,2019-04-27,Silver
2669,Customer_02669,Wholesale,1,2019-06-14,Silver
2670,Customer_02670,Retail,22,2019-09-30,Gold
2671,Customer_02671,Wholesale,17,2021-01-20,Bronze
2672,Customer_02672,Retail,2,2021-08-10,Bronze
2673,Customer_02673,Retail,7,2018-04-09,Platinum
2674,Customer_02674,Retail,1,2018-06-01,Bronze
2675,Customer_02675,Wholesale,24,2018-05-12,Bronze
2676,Customer_02676,Wholesale,1,2019-11-25,Gold
2677,Customer_02677,Retail,20,2018-05-16,Gold
2678,Customer_02678,SME,13,2020-01-22,Silver
2679,Customer_02679,Enterprise,15,2021-09-10,Gold
2680,Customer_02680,Retail,21,2021-03-10,Silver
2681,Customer_02681,SME,23,2020-11-19,Bronze
2682,Customer_02682,SME,4,2020-06-15,Silver
2683,Customer_02683,Retail,1,2018-02-23,Gold
2684,Customer_02684,Wholesale,4,2020-08-20,Gold
2685,Customer_02685,Retail,18,2019-06-28,Bronze
2686,Customer_02686,enterprise,15,2020-11-21,Bronze
2687,Customer_02687,Retail,3,2019-05-13,Gold
2688,Customer_02688,wholesale,6,2019-09-03,Bronze
2689,Customer_02689,Retail,14,2021-05-21,Bronze
2690,Customer_02690,Wholesale,19,2020-02-08,Gold
2691,Customer_02691,SME,9,2021-07-27,Silver
2692,Customer_02692,Retail,24,2018-05-09,Bronze
2693,Customer_02693,SME,25,2019-02-10,Bronze
2694,Customer_02694,SME,20,2018-02-19,Bronze
2695,Customer_02695,SME,12,2018-05-29,Gold
2696,Customer_02696,Retail,22,2021-02-06,Silver
2697,Customer_02697,SME,19,2019-02-06,Bronze
2698,Customer_02698,Retail,13,2021-08-04,Silver
2699,Customer_02699,Retail,12,2018-01-22,Bronze
2700,Customer_02700,SME,21,2018-10-11,Bronze
2701,Customer_02701,Wholesale,14,2019-03-18,Bronze
2702,Customer_02702,Wholesale,5,2017-12-01,Silver
2703,Customer_02703,Retail,25,2018-07-11,Bronze
2704,Customer_02704,SME,2,2018-06-16,Bronze
2705,Customer_02705,Enterprise,18,2021-08-04,Silver
2706,Customer_02706,Retail,17,2021-11-27,Silver
2707,Customer_02707,SME,15,2018-01-21,Bronze
2708,Customer_02708,Retail,2,2020-12-21,Bronze
2709,Customer_02709,Retail,13,2020-04-02,Bronze
2710,Customer_02710,Wholesale,23,2021-10-28,Silver
2711,Customer_02711,SME,6,2019-06-12,Gold
2712,Customer_02712,Retail,18,2018-08-19,Bronze
2713,Customer_02713,Retail,22,2018-07-19,Gold
2714,Customer_02714,Retail,24,2019-08-13,Gold
2715,Customer_02715,SME,13,2019-04-16,Bronze
2716,Customer_02716,retail,8,2019-11-23,Bronze
2717,Customer_02717,Wholesale,18,2020-03-03,Bronze
2718,Customer_02718,SME,13,2019-09-23,Bronze
2719,Customer_02719,Retail,16,2018-02-28,Silver
2720,Customer_02720,Wholesale,19,2020-12-19,Bronze
2721,Customer_02721,Wholesale,18,2020-01-27,Gold
2722,Customer_02722,SME,7,2019-07-14,Silver
2723,Customer_02723,Retail,19,2019-08-30,Gold
2724,Customer_02724,Retail,14,2021-11-16,Gold
2725,Customer_02725,Retail,24,2020-10-27,Silver
2726,Customer_02726,Enterprise,17,2019-05-08,Platinum
2727,Customer_02727,Enterprise,23,2019-02-25,Platinum
2728,Customer_02728,Retail,25,2018-12-27,Silver
2729,Customer_02729,retail,25,2017-12-06,Bronze
2730,Customer_02730,SME,19,2019-03-29,Silver
2731,Customer_02731,Retail,15,2019-08-16,Bronze
2732,Customer_02732,Retail,3,2020-08-21,Silver
2733,Customer_02733,Wholesale,10,2020-06-25,Silver
2734,Customer_02734,Retail,12,2018-08-11,Silver
2735,Customer_02735,Retail,20,2020-01-29,Gold
2736,Customer_02736,Retail,15,2019-01-24,Bronze
2737,Customer_02737,Retail,11,2021-06-29,Silver
2738,Customer_02738,Wholesale,4,2021-06-23,Bronze
2739,Customer_02739,Enterprise,18,2021-02-12,Gold
2740,Customer_02740,Wholesale,11,2021-03-15,Silver
2741,Customer_02741,Retail,1,2019-07-06,Bronze
2742,Customer_02742,SME,8,2019-05-22,Silver
2743,Customer_02743,Retail,22,2019-09-18,Bronze
2744,Customer_02744,Enterprise,3,2020-10-24,Gold
2745,Customer_02745,Retail,11,2019-08-20,Silver
2746,Customer_02746,Enterprise,13,2021-07-06,Silver
2747,Customer_02747,Retail,3,2020-01-23,Silver
2748,Customer_02748,Retail,5,2021-05-14,Gold
2749,Customer_02749,Retail,24,2021-09-08,Gold
2750,Customer_02750,Retail,15,2021-04-28,Silver
2751,Customer_02751,Retail,6,2021-07-19,Gold
2752,Customer_02752,Enterprise,5,2020-01-16,Silver
2753,Customer_02753,SME,11,2019-10-06,Gold
2754,Customer_02754,Retail,19,2019-07-05,Gold
2755,Customer_02755,SME,19,2020-03-13,Bronze
2756,Customer_02756,Enterprise,5,2021-04-12,Bronze
2757,Customer_02757,sme,19,2021-12-01,Bronze
2758,Customer_02758,Wholesale,23,2019-01-29,Bronze
2759,Customer_02759,Wholesale,6,2017-12-19,Silver
2760,Customer_02760,Wholesale,1,2020-11-06,Bronze
2761,Customer_02761,Wholesale,24,2021-02-28,Silver
2762,Customer_02762,SME,14,2020-09-21,Bronze
2763,Customer_02763,Retail,20,2021-02-14,Bronze
2764,Customer_02764,Retail,9,2021-01-31,Silver
2765,Customer_02765,Retail,8,2019-12-22,Silver
2766,Customer_02766,SME,6,2018-10-12,Silver
2767,Customer_02767,Retail,6,2019-01-29,Gold
2768,Customer_02768,Wholesale,12,2018-01-23,Platinum
2769,Customer_02769,SME,3,2020-07-14,Silver
2770,Customer_02770,SME,22,2019-12-25,Bronze
2771,Customer_02771,Retail,13,2020-06-10,Bronze
2772,Customer_02772,Enterprise,23,2021-10-30,Platinum
2773,Customer_02773,SME,13,2020-05-29,Silver
2774,Customer_02774,Retail,8,2020-12-07,Gold
2775,Customer_02775,Enterprise,13,2020-01-14,Silver
2776,Customer_02776,Retail,4,2021-05-09,Bronze
2777,Customer_02777,Wholesale,21,2018-12-16,Silver
2778,Customer_02778,Wholesale,19,2018-07-17,Gold
2779,Customer_02779,Retail,4,2018-01-21,Gold
2780,Customer_02780,Retail,15,2021-08-27,Bronze
2781,Customer_02781,Retail,14,2021-07-09,Silver
2782,Customer_02782,Retail,6,2018-01-13,Bronze
2783,Customer_02783,Wholesale,4,2018-07-09,Platinum
2784,Customer_02784,Retail,20,2019-08-03,Bronze
2785,Customer_02785,Retail,7,2020-09-06,Gold
2786,Customer_02786,Wholesale,13,2019-11-17,Bronze
2787,Customer_02787,Wholesale,7,2019-10-21,Silver
2788,Customer_02788,Wholesale,17,2018-07-10,Silver
2789,Customer_02789,SME,2,2019-10-30,Bronze
2790,Customer_02790,Retail,9,2021-11-21,Gold
2791,Customer_02791,SME,14,2019-02-17,Gold
2792,Customer_02792,Retail,11,2018-10-24,Gold
2793,Customer_02793,Enterprise,16,2020-10-11,Bronze
2794,Customer_02794,SME,5,2021-07-11,Gold
2795,Customer_02795,SME,12,2021-06-02,Silver
2796,Customer_02796,Wholesale,19,2018-07-20,Silver
2797,Customer_02797,Wholesale,9,2020-03-01,Silver
2798,Customer_02798,Retail,4,2019-10-31,Silver
2799,Customer_02799,Wholesale,22,2018-01-22,Bronze
2800,Customer_02800,Enterprise,20,2021-10-02,Silver
2801,Customer_02801,SME,18,2021-02-27,Bronze
2802,Customer_02802,Retail,20,2018-08-01,Bronze
2803,Customer_02803,Retail,20,2019-10-14,Bronze
2804,Customer_02804,Wholesale,19,2021-11-22,Bronze
2805,Customer_02805,Retail,13,2019-02-12,Gold
2806,Customer_02806,Retail,1,2021-06-08,Silver
2807,Customer_02807,Retail,15,2018-10-16,Bronze
2808,Customer_02808,Enterprise,7,2018-09-23,Gold
2809,Customer_02809,Retail,20,2018-08-14,Platinum
2810,Customer_02810,Retail,12,2020-02-04,Gold
2811,Customer_02811,Retail,23,2020-11-26,Gold
2812,Customer_02812,SME,15,2018-05-20,Platinum
2813,Customer_02813,Wholesale,14,2019-09-16,Silver
2814,Customer_02814,Retail,23,2019-05-24,Platinum
2815,Customer_02815,Retail,12,2021-06-11,Platinum
2816,Customer_02816,Wholesale,10,2019-06-11,Bronze
2817,Customer_02817,Retail,10,2019-08-15,Gold
2818,Customer_02818,Wholesale,22,2020-10-20,Gold
2819,Customer_02819,Retail,19,2018-11-08,Gold
2820,Customer_02820,SME,5,2021-06-15,Gold
2821,Customer_02821,Retail,13,2019-01-18,Silver
2822,Customer_02822,Wholesale,10,2018-01-21,Silver
2823,Customer_02823,Retail,17,2019-09-04,Silver
2824,Customer_02824,SME,2,2021-07-28,Gold
2825,Customer_02825,SME,18,2019-09-25,Gold
2826,Customer_02826,Enterprise,19,2019-10-31,Gold
2827,Customer_02827,Retail,6,2019-09-26,Gold
2828,Customer_02828,Retail,4,2020-11-19,Platinum
2829,Customer_02829,SME,16,2019-06-07,Bronze
2830,Customer_02830,Enterprise,7,2020-12-01,Platinum
2831,Customer_02831,Retail,24,2019-09-18,Bronze
2832,Customer_02832,Retail,20,2019-07-25,Silver
2833,Customer_02833,Retail,24,2019-05-09,Bronze
2834,Customer_02834,SME,14,2018-09-23,Silver
2835,Customer_02835,Wholesale,24,2018-05-19,Silver
2836,Customer_02836,Wholesale,1,2018-10-24,Bronze
2837,Customer_02837,Wholesale,8,2018-09-26,Silver
2838,Customer_02838,Retail,1,2018-06-08,Gold
2839,Customer_02839,Retail,17,2021-01-03,Bronze
2840,Customer_02840,Retail,13,2020-10-19,Silver
2841,Customer_02841,Enterprise,8,2019-10-25,Bronze
2842,Customer_02842,Retail,8,2020-02-03,Bronze
2843,Customer_02843,Retail,17,2019-02-13,Bronze
2844,Customer_02844,Retail,5,2021-12-18,Silver
2845,Customer_02845,Retail,13,2021-06-07,Gold
2846,Customer_02846,Wholesale,16,2018-12-08,Silver
2847,Customer_02847,Retail,6,2018-08-18,Gold
2848,Customer_02848,Retail,6,2020-10-05,Silver
2849,Customer_02849,Enterprise,9,2020-09-22,Gold
2850,Customer_02850,Retail,15,2019-09-12,Platinum
2851,Customer_02851,Retail,7,2020-01-17,Silver
2852,Customer_02852,Retail,10,2021-04-23,Bronze
2853,Customer_02853,SME,14,2019-12-13,Bronze
2854,Customer_02854,Retail,5,2018-08-21,Silver
2855,Customer_02855,Enterprise,15,2019-01-03,Silver
2856,Customer_02856,SME,4,2018-08-25,Bronze
2857,Customer_02857,Wholesale,4,2019-05-12,Gold
2858,Customer_02858,Retail,6,2018-05-26,Platinum
2859,Customer_02859,Enterprise,8,2020-12-23,Bronze
2860,Customer_02860,Retail,1,2021-10-25,Bronze
2861,Customer_02861,Retail,25,2021-07-14,Bronze
2862,Customer_02862,Wholesale,8,2017-12-05,Silver
2863,Customer_02863,Retail,21,2019-05-17,Gold
2864,Customer_02864,Retail,23,2020-12-26,Silver
2865,Customer_02865,retail,21,2018-06-30,Bronze
2866,Customer_02866,Retail,21,2020-09-24,Silver
2867,Customer_02867,Retail,3,2019-07-21,Bronze
2868,Customer_02868,Wholesale,10,2020-12-23,Silver
2869,Customer_02869,SME,19,2021-08-12,Silver
2870,Customer_02870,Retail,15,2020-11-26,Silver
2871,Customer_02871,Wholesale,1,2021-01-24,Silver
2872,Customer_02872,Retail,15,2019-09-26,Gold
2873,Customer_02873,Retail,21,2021-12-01,Bronze
2874,Customer_02874,Retail,21,2021-01-07,Gold
2875,Customer_02875,Retail,10,2019-09-03,Bronze
2876,Customer_02876,Retail,6,2020-05-21,Bronze
2877,Customer_02877,Retail,8,2019-05-24,Gold
2878,Customer_02878,Retail,8,2019-04-24,Silver
2879,Customer_02879,Wholesale,9,2018-01-14,Bronze
2880,Customer_02880,Retail,8,2018-07-27,Silver
2881,Customer_02881,Retail,12,2021-01-24,Gold
2882,Customer_02882,Retail,2,2019-02-27,Platinum
2883,Customer_02883,Wholesale,7,2019-06-06,Silver
2884,Customer_02884,Retail,8,2019-07-25,Bronze
2885,Customer_02885,Wholesale,4,2018-09-21,Silver
2886,Customer_02886,Retail,22,2021-05-25,Bronze
2887,Customer_02887,Retail,17,2020-06-18,Bronze
2888,Customer_02888,SME,23,2018-08-26,Silver
2889,Customer_02889,Retail,15,2018-05-04,Gold
2890,Customer_02890,Retail,3,2021-11-07,Bronze
2891,Customer_02891,Retail,23,2020-01-25,Gold
2892,Customer_02892,SME,12,2020-12-01,Gold
2893,Customer_02893,Wholesale,18,2021-04-25,Gold
2894,Customer_02894,Wholesale,10,2021-10-08,Bronze
2895,Customer_02895,SME,13,2019-10-17,Silver
2896,Customer_02896,Retail,13,2019-04-06,Bronze
2897,Customer_02897,SME,8,2019-10-28,Bronze
2898,Customer_02898,Retail,14,2020-06-28,Bronze
2899,Customer_02899,Wholesale,19,2018-11-02,Bronze
2900,Customer_02900,Retail,1,2019-04-29,Bronze
2901,Customer_02901,Retail,4,2018-04-10,Bronze
2902,Customer_02902,SME,22,2020-07-30,Platinum
2903,Customer_02903,Retail,15,2021-01-08,Gold
2904,Customer_02904,SME,25,2020-02-18,Bronze
2905,Customer_02905,Retail,16,2019-12-03,Platinum
2906,Customer_02906,Wholesale,17,2020-02-15,Bronze
2907,Customer_02907,SME,23,2018-08-02,Silver
2908,Customer_02908,Retail,17,2021-10-25,Gold
2909,Customer_02909,SME,9,2019-11-02,Silver
2910,Customer_02910,Wholesale,14,2020-03-27,Bronze
2911,Customer_02911,Enterprise,6,2021-02-19,Silver
2912,Customer_02912,Retail,9,2019-05-16,Silver
2913,Customer_02913,Wholesale,18,2018-09-18,Silver
2914,Customer_02914,Wholesale,4,2019-10-05,Silver
2915,Customer_02915,Retail,17,2021-08-27,Silver
2916,Customer_02916,Retail,15,2021-09-11,Bronze
2917,Customer_02917,Retail,8,2020-04-09,Silver
2918,Customer_02918,SME,2,2019-04-05,Bronze
2919,Customer_02919,Retail,18,2020-09-18,Gold
2920,Customer_02920,Enterprise,21,2020-09-25,Gold
2921,Customer_02921,SME,19,2018-06-21,Silver
2922,Customer_02922,Retail,11,2021-12-11,Gold
2923,Customer_02923,Retail,17,2021-09-04,Bronze
2924,Customer_02924,Wholesale,11,2021-05-13,Bronze
2925,Customer_02925,Retail,9,2017-12-18,Silver
2926,Customer_02926,Wholesale,9,2019-12-17,Silver
2927,Customer_02927,Wholesale,6,2021-05-09,Gold
2928,Customer_02928,Wholesale,25,2020-09-23,Platinum
2929,Customer_02929,Retail,17,2018-01-08,Silver
2930,Customer_02930,Wholesale,5,2019-02-25,Silver
2931,Customer_02931,Wholesale,22,2021-01-31,Silver
2932,Customer_02932,Retail,4,2021-01-06,Bronze
2933,Customer_02933,wholesale,15,2021-09-11,Bronze
2934,Customer_02934,SME,5,2018-10-30,Platinum
2935,Customer_02935,Wholesale,10,2021-06-09,Gold
2936,Customer_02936,Retail,17,2020-10-29,Platinum
2937,Customer_02937,Retail,25,2020-07-28,Bronze
2938,Customer_02938,Retail,25,2019-06-15,Bronze
2939,Customer_02939,Retail,23,2019-07-07,Silver
2940,Customer_02940,Retail,6,2018-09-21,Platinum
2941,Customer_02941,SME,3,2020-10-13,Bronze
2942,Customer_02942,Retail,23,2020-06-02,Bronze
2943,Customer_02943,SME,24,2020-05-29,Bronze
2944,Customer_02944,Retail,7,2021-10-23,Gold
2945,Customer_02945,Retail,1,2018-12-22,Gold
2946,Customer_02946,Retail,17,2019-10-21,Silver
2947,Customer_02947,Retail,2,2020-01-19,Bronze
2948,Customer_02948,Enterprise,2,2017-11-30,Gold
2949,Customer_02949,SME,24,2021-04-08,Silver
2950,Customer_02950,SME,13,2018-01-09,Bronze
2951,Customer_02951,Retail,3,2019-03-18,Bronze
2952,Customer_02952,Enterprise,17,2021-02-04,Silver
2953,Customer_02953,Retail,10,2019-03-21,Bronze
2954,Customer_02954,SME,14,2018-11-25,Platinum
2955,Customer_02955,Wholesale,23,2020-07-07,Silver
2956,Customer_02956,Retail,6,2020-08-02,Silver
2957,Customer_02957,Retail,17,2018-07-29,Silver
2958,Customer_02958,Retail,21,2021-05-06,Silver
2959,Customer_02959,Retail,11,2021-12-12,Bronze
2960,Customer_02960,SME,25,2019-04-09,Silver
2961,Customer_02961,Enterprise,12,2018-04-13,Bronze
2962,Customer_02962,SME,12,2019-12-12,Silver
2963,Customer_02963,Retail,23,2021-06-13,Gold
2964,Customer_02964,Wholesale,16,2019-10-16,Silver
2965,Customer_02965,Retail,22,2020-12-20,Silver
2966,Customer_02966,Wholesale,20,2018-08-09,Bronze
2967,Customer_02967,Retail,18,2019-06-28,Silver
2968,Customer_02968,Retail,7,2020-08-15,Bronze
2969,Customer_02969,Wholesale,10,2019-06-10,Platinum
2970,Customer_02970,Retail,22,2019-04-07,Silver
2971,Customer_02971,Retail,16,2019-03-20,Gold
2972,Customer_02972,Wholesale,8,2020-07-01,Silver
2973,Customer_02973,Retail,9,2019-08-30,Gold
2974,Customer_02974,SME,20,2021-10-29,Bronze
2975,Customer_02975,Wholesale,5,2020-05-06,Bronze
2976,Customer_02976,SME,3,2020-06-13,Bronze
2977,Customer_02977,Wholesale,20,2019-10-22,Bronze
2978,Customer_02978,Enterprise,8,2018-02-06,Platinum
2979,Customer_02979,Enterprise,20,2018-02-01,Gold
2980,Customer_02980,SME,14,2020-01-08,Silver
2981,Customer_02981,Wholesale,25,2019-05-08,Silver
2982,Customer_02982,Retail,14,2021-07-23,Silver
2983,Customer_02983,Retail,22,2020-01-09,Silver
2984,Customer_02984,Wholesale,22,2019-03-07,Gold
2985,Customer_02985,Retail,6,2019-03-14,Silver
2986,Customer_02986,Retail,25,2018-01-17,Gold
2987,Customer_02987,Retail,19,2020-02-02,Bronze
2988,Customer_02988,Wholesale,3,2018-04-11,Platinum
2989,Customer_02989,Retail,1,2017-12-25,Bronze
2990,Customer_02990,Wholesale,7,2019-08-28,Silver
2991,Customer_02991,Enterprise,1,2021-08-17,Gold
2992,Customer_02992,SME,9,2020-06-16,Bronze
2993,Customer_02993,Retail,25,2018-11-11,Bronze
2994,Customer_02994,wholesale,12,2019-08-14,Silver
2995,Customer_02995,Wholesale,1,2018-02-27,Silver
2996,Customer_02996,Retail,13,2018-08-27,Platinum
2997,Customer_02997,Wholesale,6,2021-09-29,Gold
2998,Customer_02998,Retail,22,2018-06-20,Silver
2999,Customer_02999,SME,3,2020-07-14,Platinum
3000,Customer_03000,Retail,20,2018-08-22,Silver
